patch_id,labels,split,country,s1_name,s2v1_name,contains_seasonal_snow,contains_cloud_or_shadow,has_top_class
S2A_MSIL2A_20170613T101031_N9999_R022_T34VER_04_67,['Coniferous forest' 'Marine waters' 'Mixed forest'],train,Finland,S1B_IW_GRDH_1SDV_20170613T160455_34VER_4_67,S2A_MSIL2A_20170613T101031_4_67,False,False,True
S2A_MSIL2A_20171002T094031_N9999_R036_T34TCR_87_04,['Arable land'],train,Serbia,S1B_IW_GRDH_1SDV_20170929T045327_34TCR_87_4,S2A_MSIL2A_20171002T094031_87_4,False,False,True
S2A_MSIL2A_20170613T101031_N9999_R022_T34VER_87_66,"['Arable land' 'Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Finland,S1B_IW_GRDH_1SDV_20170613T044822_34VER_87_66,S2A_MSIL2A_20170613T101032_87_66,False,False,True
S2B_MSIL2A_20170927T094019_N9999_R036_T35VLC_18_86,['Arable land' 'Broad-leaved forest'],train,Lithuania,S1A_IW_GRDH_1SDV_20170928T161150_35VLC_18_86,S2B_MSIL2A_20170927T094019_18_86,False,False,True
S2B_MSIL2A_20170927T094019_N9999_R036_T35ULB_04_03,['Arable land' 'Complex cultivation patterns' 'Pastures'],train,Lithuania,S1A_IW_GRDH_1SDV_20170928T161150_35ULB_4_3,S2B_MSIL2A_20170927T094019_4_3,False,False,True
S2B_MSIL2A_20180224T112109_N9999_R037_T29SNC_00_29,"['Arable land' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Transitional woodland, shrub' 'Urban fabric']",train,Portugal,S1B_IW_GRDH_1SDV_20180225T064227_29SNC_0_29,S2B_MSIL2A_20180224T112109_0_29,False,False,True
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_89_23,"['Coniferous forest' 'Marine waters' 'Mixed forest'
 'Transitional woodland, shrub' 'Urban fabric']",train,Lithuania,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_89_23,S2A_MSIL2A_20170720T100031_89_23,False,False,True
S2A_MSIL2A_20180529T115401_N9999_R023_T29UNB_85_64,"['Coniferous forest' 'Inland wetlands'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Pastures']",train,Ireland,S1A_IW_GRDH_1SDV_20180529T181504_29UNB_85_64,S2A_MSIL2A_20180529T115401_85_64,False,False,True
S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_82_79,['Agro-forestry areas' 'Arable land' 'Inland waters'],train,Portugal,S1A_IW_GRDH_1SDV_20171122T063450_29SND_82_79,S2A_MSIL2A_20171121T112351_82_79,False,False,True
S2A_MSIL2A_20180225T114351_N9999_R123_T29UPU_34_89,['Arable land' 'Pastures'],train,Ireland,S1B_IW_GRDH_1SDV_20180225T063842_29UPU_34_89,S2A_MSIL2A_20180225T114351_34_89,False,False,True
S2A_MSIL2A_20171015T095031_N9999_R079_T33UXP_03_22,"['Arable land' 'Complex cultivation patterns'
 'Transitional woodland, shrub' 'Urban fabric']",train,Austria,S1A_IW_GRDH_1SDV_20171015T050950_33UXP_3_22,S2A_MSIL2A_20171015T095031_3_22,False,False,True
S2B_MSIL2A_20180417T102019_N9999_R065_T34WFV_44_90,['Coniferous forest' 'Mixed forest'],train,Finland,S1A_IW_GRDH_1SDV_20180417T155012_34WFV_44_90,S2B_MSIL2A_20180417T102019_44_90,False,False,True
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNK_83_74,['Coniferous forest' 'Inland waters' 'Mixed forest'],train,Finland,S1A_IW_GRDH_1SDV_20180525T153234_35VNK_83_74,S2B_MSIL2A_20180525T94030_83_74,False,False,True
S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_89_04,"['Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Transitional woodland, shrub']",train,Portugal,S1B_IW_GRDH_1SDV_20171222T063355_29SND_89_4,S2A_MSIL2A_20171221T112501_89_4,False,False,True
S2B_MSIL2A_20180201T093219_N9999_R136_T34TEP_88_36,"['Arable land' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Transitional woodland, shrub']",train,Serbia,S1B_IW_GRDH_1SDV_20180130T162407_34TEP_88_36,S2B_MSIL2A_20180201T093219_88_36,False,False,True
S2B_MSIL2A_20170802T092029_N9999_R093_T34TFN_03_03,"['Broad-leaved forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Natural grassland and sparsely vegetated areas' 'Pastures'
 'Transitional woodland, shrub']",train,Serbia,S1B_IW_GRDH_1SDV_20170802T043726_34TFN_3_3,S2B_MSIL2A_20170802T092029_3_3,False,False,True
S2B_MSIL2A_20180515T094029_N9999_R036_T35VNJ_53_01,['Coniferous forest' 'Inland waters' 'Mixed forest'],train,Finland,S1B_IW_GRDH_1SDV_20180517T154802_35VNJ_53_1,S2B_MSIL2A_20180515T094029_53_1,False,False,True
S2A_MSIL2A_20170717T113321_N9999_R080_T29UPV_51_07,['Pastures'],train,Ireland,S1B_IW_GRDH_1SDV_20170717T064605_29UPV_51_7,S2A_MSIL2A_20170717T113321_51_7,False,False,True
S2B_MSIL2A_20170716T093039_N9999_R136_T36VVR_00_66,"['Coniferous forest' 'Inland wetlands' 'Mixed forest'
 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20170716T042348_36VVR_0_66,S2B_MSIL2A_20170716T093039_0_66,False,False,True
S2B_MSIL2A_20180509T092029_N9999_R093_T34TFN_40_08,['Broad-leaved forest' 'Natural grassland and sparsely vegetated areas'],train,Serbia,S1A_IW_GRDH_1SDV_20180511T043832_34TFN_40_8,S2B_MSIL2A_20180509T092029_40_8,False,False,True
S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_70_06,['Agro-forestry areas' 'Arable land'],train,Portugal,S1A_IW_GRDH_1SDV_20171203T183450_29SNB_70_6,S2A_MSIL2A_20171201T112431_70_6,False,False,True
S2A_MSIL2A_20180510T094031_N9999_R036_T35WPP_28_79,"['Coniferous forest' 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180511T043205_35WPP_28_79,S2A_MSIL2A_20180510T94032_28_79,False,False,True
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNK_30_06,"['Coniferous forest' 'Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest']",train,Finland,S1B_IW_GRDH_1SDV_20180524T154016_35VNK_30_6,S2B_MSIL2A_20180525T94031_30_6,False,False,True
S2A_MSIL2A_20180413T095031_N9999_R079_T34UEG_09_20,"['Complex cultivation patterns' 'Pastures' 'Permanent crops'
 'Urban fabric']",train,Lithuania,S1A_IW_GRDH_1SDV_20180413T161957_34UEG_9_20,S2A_MSIL2A_20180413T095031_9_20,False,False,True
S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK_50_84,"['Coniferous forest' 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20170629T153137_35VPK_50_84,S2A_MSIL2A_20170701T093031_50_84,False,False,True
S2B_MSIL2A_20180422T093029_N9999_R136_T34TEQ_21_84,"['Arable land' 'Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Serbia,S1A_IW_GRDH_1SDV_20180422T044621_34TEQ_21_84,S2B_MSIL2A_20180422T093029_21_84,False,False,True
S2B_MSIL2A_20170924T093019_N9999_R136_T35VPK_60_02,['Coniferous forest' 'Mixed forest'],train,Finland,S1A_IW_GRDH_1SDV_20170925T043256_35VPK_60_2,S2B_MSIL2A_20170924T93020_60_2,False,False,True
S2A_MSIL2A_20180507T093041_N9999_R136_T35UMA_01_35,['Arable land' 'Complex cultivation patterns' 'Pastures'],train,Lithuania,S1A_IW_GRDH_1SDV_20180506T042655_35UMA_1_35,S2A_MSIL2A_20180507T93033_1_35,False,False,True
S2B_MSIL2A_20180422T093029_N9999_R136_T34TEQ_02_18,"['Broad-leaved forest' 'Natural grassland and sparsely vegetated areas'
 'Transitional woodland, shrub']",train,Serbia,S1A_IW_GRDH_1SDV_20180422T044556_34TEQ_2_18,S2B_MSIL2A_20180422T093029_2_18,False,False,True
S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_09_64,['Arable land'],train,Portugal,S1A_IW_GRDH_1SDV_20171221T064303_29SND_9_64,S2A_MSIL2A_20171221T112501_9_64,False,False,True
S2A_MSIL2A_20180430T094031_N9999_R036_T34TCR_70_01,['Arable land'],train,Serbia,S1B_IW_GRDH_1SDV_20180429T163254_34TCR_70_1,S2A_MSIL2A_20180430T094031_70_1,False,False,True
S2B_MSIL2A_20180515T094029_N9999_R036_T35VNJ_07_48,"['Coniferous forest' 'Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180516T044113_35VNJ_7_48,S2B_MSIL2A_20180515T094029_7_48,False,False,True
S2A_MSIL2A_20171002T112111_N9999_R037_T29SNC_11_23,['Complex cultivation patterns' 'Permanent crops'],train,Portugal,S1B_IW_GRDH_1SDV_20171004T064231_29SNC_11_23,S2A_MSIL2A_20171002T112111_11_23,False,False,True
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_68_89,['Agro-forestry areas' 'Pastures'],train,Portugal,S1B_IW_GRDH_1SDV_20170701T182622_29SND_68_89,S2A_MSIL2A_20170704T112111_68_89,False,False,True
S2A_MSIL2A_20170813T112121_N9999_R037_T29SNC_67_82,['Arable land' 'Inland waters' 'Permanent crops'],train,Portugal,S1A_IW_GRDH_1SDV_20170812T182647_29SNC_67_82,S2A_MSIL2A_20170813T112121_67_82,False,False,True
S2A_MSIL2A_20180430T094031_N9999_R036_T34TCR_44_05,"['Arable land' 'Complex cultivation patterns'
 'Natural grassland and sparsely vegetated areas'
 'Transitional woodland, shrub' 'Urban fabric']",train,Serbia,S1B_IW_GRDH_1SDV_20180429T163254_34TCR_44_5,S2A_MSIL2A_20180430T094031_44_5,False,False,True
S2A_MSIL2A_20170717T113321_N9999_R080_T29UPV_57_89,"['Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Moors, heathland and sclerophyllous vegetation'
 'Transitional woodland, shrub']",train,Ireland,S1B_IW_GRDH_1SDV_20170717T064630_29UPV_57_89,S2A_MSIL2A_20170717T113322_57_89,False,False,True
S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_16_10,"['Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest']",train,Finland,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_16_10,S2A_MSIL2A_20180413T95032_16_10,False,False,True
S2A_MSIL2A_20180508T104031_N9999_R008_T31UGR_05_67,"['Arable land' 'Broad-leaved forest' 'Complex cultivation patterns'
 'Urban fabric']",train,Luxembourg,S1A_IW_GRDH_1SDV_20180508T055029_31UGR_5_67,S2A_MSIL2A_20180508T104032_5_67,False,False,True
S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_84_03,"['Agro-forestry areas' 'Arable land' 'Transitional woodland, shrub']",train,Portugal,S1A_IW_GRDH_1SDV_20171128T182648_29SNB_84_3,S2A_MSIL2A_20171201T112431_84_3,False,False,True
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_07_17,"['Complex cultivation patterns' 'Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Urban fabric']",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_7_17,S2A_MSIL2A_20170704T112111_7_17,False,False,True
S2B_MSIL2A_20180521T100029_N9999_R122_T34WFS_19_80,"['Arable land' 'Coniferous forest' 'Mixed forest'
 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180521T044858_34WFS_19_80,S2B_MSIL2A_20180521T100029_19_80,False,False,True
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_81_41,"['Arable land' 'Broad-leaved forest' 'Transitional woodland, shrub']",train,Portugal,S1B_IW_GRDH_1SDV_20170701T182622_29SND_81_41,S2A_MSIL2A_20170704T112111_81_41,False,False,True
S2B_MSIL2A_20180428T095029_N9999_R079_T33TXN_00_55,"['Arable land' 'Broad-leaved forest' 'Industrial or commercial units'
 'Urban fabric']",train,Austria,S1A_IW_GRDH_1SDV_20180428T164218_33TXN_0_55,S2B_MSIL2A_20180428T095029_0_55,False,False,True
S2B_MSIL2A_20171015T104009_N9999_R008_T31UGR_17_78,"['Arable land' 'Broad-leaved forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Urban fabric']",train,Luxembourg,S1A_IW_GRDH_1SDV_20171016T055031_31UGR_17_78,S2B_MSIL2A_20171015T104010_17_78,False,False,True
S2A_MSIL2A_20180318T093031_N9999_R136_T35UMB_10_32,"['Arable land' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Pastures']",train,Lithuania,S1B_IW_GRDH_1SDV_20180318T043418_35UMB_10_32,S2A_MSIL2A_20180318T093031_10_32,False,False,True
S2B_MSIL2A_20180224T112109_N9999_R037_T29SNC_65_80,['Arable land' 'Permanent crops'],train,Portugal,S1A_IW_GRDH_1SDV_20180225T183447_29SNC_65_80,S2B_MSIL2A_20180224T112109_65_80,False,False,True
S2B_MSIL2A_20170924T093019_N9999_R136_T35UMB_31_08,"['Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Lithuania,S1B_IW_GRDH_1SDV_20170924T155448_35UMB_31_8,S2B_MSIL2A_20170924T93020_31_8,False,False,True
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_81_29,"['Beaches, dunes, sands'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Marine waters' 'Pastures']",train,Ireland,S1B_IW_GRDH_1SDV_20170616T180538_29UPU_81_29,S2A_MSIL2A_20170617T113321_81_29,False,False,True
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_08_35,"['Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Urban fabric']",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_8_35,S2A_MSIL2A_20170704T112111_8_35,False,False,True
S2B_MSIL2A_20180422T093029_N9999_R136_T34TEQ_02_76,"['Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Urban fabric']",train,Serbia,S1A_IW_GRDH_1SDV_20180422T044621_34TEQ_2_76,S2B_MSIL2A_20180422T093029_2_76,False,False,True
S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_15_01,"['Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Permanent crops' 'Urban fabric']",train,Portugal,S1B_IW_GRDH_1SDV_20171121T064205_29SND_15_1,S2A_MSIL2A_20171121T112351_15_1,False,False,True
S2B_MSIL2A_20170924T093019_N9999_R136_T36VVQ_02_30,"['Coniferous forest' 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20170922T152425_36VVQ_2_30,S2B_MSIL2A_20170924T93020_2_30,False,False,True
S2B_MSIL2A_20180421T100029_N9999_R122_T33UWQ_07_81,"['Arable land' 'Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Pastures' 'Urban fabric']",train,Austria,S1A_IW_GRDH_1SDV_20180421T165111_33UWQ_7_81,S2B_MSIL2A_20180421T100031_7_81,False,False,True
S2B_MSIL2A_20180224T112109_N9999_R037_T29SNC_67_04,['Agro-forestry areas' 'Arable land' 'Inland waters'],train,Portugal,S1A_IW_GRDH_1SDV_20180226T063447_29SNC_67_4,S2B_MSIL2A_20180224T112109_67_4,False,False,True
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNL_15_11,"['Arable land' 'Coniferous forest' 'Inland waters' 'Mixed forest'
 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20180524T154041_35VNL_15_11,S2B_MSIL2A_20180525T094029_15_11,False,False,True
S2A_MSIL2A_20180506T100031_N9999_R122_T33UWP_47_05,"['Arable land' 'Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest']",train,Austria,S1A_IW_GRDH_1SDV_20180507T050948_33UWP_47_5,S2A_MSIL2A_20180506T100031_47_5,False,False,True
S2A_MSIL2A_20170803T094031_N9999_R036_T34TCR_80_28,['Arable land' 'Complex cultivation patterns'],train,Serbia,S1A_IW_GRDH_1SDV_20170802T163350_34TCR_80_28,S2A_MSIL2A_20170803T094031_80_28,False,False,True
S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_89_36,"['Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Serbia,S1A_IW_GRDH_1SDV_20171207T162450_34TEN_89_36,S2A_MSIL2A_20171208T093351_89_36,False,False,True
S2A_MSIL2A_20170803T094031_N9999_R036_T34TCR_88_74,['Industrial or commercial units' 'Urban fabric'],train,Serbia,S1A_IW_GRDH_1SDV_20170802T163325_34TCR_88_74,S2A_MSIL2A_20170803T094031_88_74,False,False,True
S2B_MSIL2A_20170829T105019_N9999_R051_T31UER_88_15,"['Arable land' 'Broad-leaved forest' 'Complex cultivation patterns'
 'Industrial or commercial units' 'Pastures' 'Urban fabric']",train,Belgium,S1A_IW_GRDH_1SDV_20170829T055029_31UER_88_15,S2B_MSIL2A_20170829T105019_88_15,False,False,True
S2A_MSIL2A_20170613T101031_N9999_R022_T34VER_86_43,"['Coniferous forest' 'Mixed forest' 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20170613T044822_34VER_86_43,S2A_MSIL2A_20170613T101032_86_43,False,False,True
S2B_MSIL2A_20180515T094029_N9999_R036_T35VNJ_68_79,['Arable land' 'Coniferous forest' 'Inland waters' 'Mixed forest'],train,Finland,S1B_IW_GRDH_1SDV_20180517T154802_35VNJ_68_79,S2B_MSIL2A_20180515T094029_68_79,False,False,True
S2A_MSIL2A_20171002T094031_N9999_R036_T34TCS_89_76,"['Broad-leaved forest' 'Complex cultivation patterns' 'Permanent crops'
 'Urban fabric']",train,Serbia,S1B_IW_GRDH_1SDV_20170929T045327_34TCS_89_76,S2A_MSIL2A_20171002T094031_89_76,False,False,True
S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_02_07,"['Broad-leaved forest' 'Natural grassland and sparsely vegetated areas'
 'Transitional woodland, shrub']",train,Serbia,S1A_IW_GRDH_1SDV_20171207T162450_34TEN_2_7,S2A_MSIL2A_20171208T093351_2_7,False,False,True
S2B_MSIL2A_20171107T105229_N9999_R051_T31UER_67_10,['Arable land' 'Industrial or commercial units' 'Urban fabric'],train,Belgium,S1B_IW_GRDH_1SDV_20171108T055808_31UER_67_10,S2B_MSIL2A_20171107T105229_67_10,False,False,True
S2A_MSIL2A_20171015T095031_N9999_R079_T33UXP_10_00,"['Arable land' 'Broad-leaved forest' 'Complex cultivation patterns'
 'Permanent crops']",train,Austria,S1A_IW_GRDH_1SDV_20171015T050950_33UXP_10_0,S2A_MSIL2A_20171015T095031_10_0,False,False,True
S2A_MSIL2A_20171101T094131_N9999_R036_T35VNK_09_02,['Coniferous forest' 'Inland waters' 'Mixed forest'],train,Finland,S1B_IW_GRDH_1SDV_20171101T154016_35VNK_9_2,S2A_MSIL2A_20171101T094131_9_2,False,False,True
S2A_MSIL2A_20180318T093031_N9999_R136_T35UMB_06_25,"['Arable land' 'Broad-leaved forest' 'Complex cultivation patterns'
 'Mixed forest']",train,Lithuania,S1B_IW_GRDH_1SDV_20180318T043418_35UMB_6_25,S2A_MSIL2A_20180318T093031_6_25,False,False,True
S2B_MSIL2A_20171015T104009_N9999_R008_T31UGR_27_83,"['Arable land' 'Broad-leaved forest' 'Industrial or commercial units'
 'Pastures' 'Urban fabric']",train,Luxembourg,S1A_IW_GRDH_1SDV_20171016T055031_31UGR_27_83,S2B_MSIL2A_20171015T104010_27_83,False,False,True
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNL_39_12,['Coniferous forest' 'Mixed forest'],train,Finland,S1A_IW_GRDH_1SDV_20180525T153259_35VNL_39_12,S2B_MSIL2A_20180525T094029_39_12,False,False,True
S2A_MSIL2A_20171101T094131_N9999_R036_T35VNJ_88_60,['Coniferous forest' 'Mixed forest'],train,Finland,S1B_IW_GRDH_1SDV_20171101T153951_35VNJ_88_60,S2A_MSIL2A_20171101T94132_88_60,False,False,True
S2A_MSIL2A_20180507T093041_N9999_R136_T35UMA_08_76,"['Arable land' 'Complex cultivation patterns' 'Coniferous forest'
 'Pastures']",train,Lithuania,S1A_IW_GRDH_1SDV_20180506T042655_35UMA_8_76,S2A_MSIL2A_20180507T093041_8_76,False,False,True
S2B_MSIL2A_20180417T102019_N9999_R065_T34WFV_62_12,['Coniferous forest' 'Mixed forest'],train,Finland,S1A_IW_GRDH_1SDV_20180417T155012_34WFV_62_12,S2B_MSIL2A_20180417T102019_62_12,False,False,True
S2B_MSIL2A_20170927T094019_N9999_R036_T35VLC_02_70,"['Arable land'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Lithuania,S1A_IW_GRDH_1SDV_20170928T161150_35VLC_2_70,S2B_MSIL2A_20170927T094019_2_70,False,False,True
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNK_84_70,['Coniferous forest' 'Inland waters' 'Mixed forest'],train,Finland,S1A_IW_GRDH_1SDV_20180525T153234_35VNK_84_70,S2B_MSIL2A_20180525T94030_84_70,False,False,True
S2B_MSIL2A_20171219T095409_N9999_R079_T33TWN_72_00,['Coniferous forest' 'Mixed forest' 'Urban fabric'],train,Austria,S1B_IW_GRDH_1SDV_20171220T050912_33TWN_72_0,S2B_MSIL2A_20171219T095409_72_0,False,False,True
S2B_MSIL2A_20170911T092019_N9999_R093_T34TFN_04_09,"['Arable land' 'Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Transitional woodland, shrub']",train,Serbia,S1A_IW_GRDH_1SDV_20170913T043820_34TFN_4_9,S2B_MSIL2A_20170911T092019_4_9,False,False,True
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_05_35,"['Broad-leaved forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Permanent crops']",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_5_35,S2A_MSIL2A_20170704T112111_5_35,False,False,True
S2A_MSIL2A_20171002T112111_N9999_R037_T29SNC_80_40,"['Agro-forestry areas' 'Arable land' 'Transitional woodland, shrub']",train,Portugal,S1A_IW_GRDH_1SDV_20170929T182649_29SNC_80_40,S2A_MSIL2A_20171002T112111_80_40,False,False,True
S2B_MSIL2A_20170924T093019_N9999_R136_T35VPK_34_05,['Coniferous forest' 'Mixed forest'],train,Finland,S1A_IW_GRDH_1SDV_20170925T043256_35VPK_34_5,S2B_MSIL2A_20170924T93021_34_5,False,False,True
S2B_MSIL2A_20180224T112109_N9999_R037_T29SNC_89_29,['Arable land' 'Permanent crops'],train,Portugal,S1A_IW_GRDH_1SDV_20180226T063447_29SNC_89_29,S2B_MSIL2A_20180224T112109_89_29,False,False,True
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNK_73_78,"['Coniferous forest' 'Inland waters' 'Mixed forest'
 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180525T153234_35VNK_73_78,S2B_MSIL2A_20180525T94030_73_78,False,False,True
